Date	Open	High	Low	Close	Volume	Market Cap
5/5/2017	0.010813	0.017725	0.00555	0.017418	60,627	1,142,090
5/4/2017	0.018405	0.018465	0.005767	0.010812	12,172	1,833,430
5/3/2017	0.018664	0.019278	0.017478	0.018405	46,913	1,859,300
5/2/2017	0.018893	0.01959	0.018207	0.018663	114,624	1,882,100
5/1/2017	0.015187	0.021575	0.015051	0.018895	95,465	1,512,880
4/30/2017	0.015398	0.01597	0.00729	0.015186	79,495	1,533,970
4/29/2017	0.015472	0.016643	0.015346	0.015444	70,790	1,525,840
4/28/2017	0.016147	0.017081	0.014965	0.015473	73,815	1,592,400
4/27/2017	0.019786	0.01984	0.015789	0.016147	81,759	1,951,250
4/26/2017	0.015085	0.021038	0.013659	0.019786	71,701	1,487,640
4/25/2017	0.017746	0.017881	0.009704	0.015088	70,960	1,750,100
4/24/2017	0.013649	0.017762	0.006665	0.017746	77,198	1,277,790
4/23/2017	0.016648	0.016854	0.007166	0.013641	44,110	1,558,540
4/22/2017	0.017676	0.018075	0.015764	0.01668	46,922	1,654,770
4/21/2017	0.018708	0.018979	0.008115	0.017676	65,827	1,751,370
4/20/2017	0.018448	0.019189	0.013994	0.018707	85,874	1,727,100
4/19/2017	0.019219	0.019219	0.009284	0.018451	72,791	1,799,220
4/18/2017	0.022543	0.022543	0.015292	0.019212	47,045	2,110,420
4/17/2017	0.019837	0.024233	0.019837	0.022543	247,041	1,857,080
4/16/2017	0.022826	0.023538	0.018418	0.019837	81,538	2,136,910
4/15/2017	0.010159	0.023832	0.009729	0.022817	91,456	951,064
4/14/2017	0.025359	0.02544	0.009735	0.010159	54,192	2,374,120
4/13/2017	0.023994	0.025366	0.023793	0.02536	131,516	2,246,290
4/12/2017	0.022445	0.023993	0.010477	0.023993	146,887	2,101,260
4/11/2017	0.022142	0.023701	0.017925	0.022444	304,547	2,072,920
4/10/2017	0.024199	0.024811	0.022139	0.022144	67,954	2,265,470
4/9/2017	0.024341	0.027179	0.021894	0.02417	95,329	2,278,780
4/8/2017	0.024302	0.02465	0.024257	0.024328	327,569	2,275,090
4/7/2017	0.021422	0.024731	0.021384	0.02432	252,515	2,005,510
4/6/2017	0.021242	0.021423	0.017263	0.021423	384,967	1,988,640
4/5/2017	0.019341	0.0213	0.018948	0.021242	252,017	1,810,700
4/4/2017	0.019488	0.019614	0.013881	0.01934	159,317	1,727,000
4/3/2017	0.019546	0.019734	0.019385	0.019509	240,926	1,732,180
4/2/2017	0.018608	0.019548	0.01701	0.019548	217,575	1,648,970
4/1/2017	0.013136	0.019515	0.012639	0.018562	160,855	1,164,110
3/31/2017	0.019599	0.019708	0.012032	0.013137	25,293	1,736,870
3/30/2017	0.029119	0.029127	0.010384	0.019597	177,294	2,580,510
3/29/2017	0.023295	0.02914	0.010987	0.029125	139,891	2,064,360
3/28/2017	0.024257	0.029853	0.010905	0.023326	23,980	2,149,620
3/27/2017	0.011413	0.024731	0.010639	0.024282	21,186	1,011,410
3/26/2017	0.020683	0.026952	0.010324	0.011351	16,024	1,832,860
3/25/2017	0.015665	0.029659	0.010455	0.020471	19,755	1,231,580
3/24/2017	0.019076	0.023576	0.011154	0.015679	24,794	1,499,730
3/23/2017	0.030165	0.030262	0.011603	0.019074	23,494	2,259,900
3/22/2017	0.027191	0.030327	0.013112	0.030075	28,146	2,037,100
3/21/2017	0.020644	0.030523	0.01253	0.027111	23,971	1,546,610
3/20/2017	0.01488	0.020652	0.011041	0.020543	68,644	1,040,380
3/19/2017	0.014461	0.015718	0.013898	0.014855	27,816	1,011,070
3/18/2017	0.016033	0.016657	0.013276	0.01442	24,243	1,121,020
3/17/2017	0.022816	0.022816	0.014105	0.016426	45,365	1,595,280
3/16/2017	0.013449	0.027953	0.012576	0.023139	46,341	940,359
3/15/2017	0.020757	0.021202	0.011367	0.013357	27,771	1,451,270
3/14/2017	0.011106	0.024611	0.009631	0.020754	85,626	776,491
3/13/2017	0.009313	0.011118	0.008933	0.011104	21,188	651,151
3/12/2017	0.009515	0.009544	0.008859	0.009296	9,069	665,290
3/11/2017	0.009543	0.018709	0.009228	0.009511	9,507	667,251
3/10/2017	0.008971	0.011453	0.008541	0.009543	25,060	627,261
3/9/2017	0.008677	0.010262	0.008505	0.008968	12,393	606,677
3/8/2017	0.009571	0.010186	0.008448	0.008676	12,964	669,220
3/7/2017	0.01082	0.012526	0.007829	0.009574	36,315	756,536
3/6/2017	0.010763	0.010993	0.010379	0.010817	5,352	752,564
3/5/2017	0.011901	0.012188	0.010332	0.010737	11,400	832,132
3/4/2017	0.015863	0.016811	0.011725	0.011905	30,441	1,109,150
3/3/2017	0.013874	0.016605	0.009042	0.015839	38,223	970,068
3/2/2017	0.015704	0.016332	0.01368	0.013878	32,625	1,098,020
3/1/2017	0.014401	0.015678	0.009788	0.015678	34,313	1,006,920
2/28/2017	0.01483	0.01574	0.012778	0.0144	45,295	1,036,920
2/27/2017	0.014286	0.015132	0.011268	0.014821	43,419	998,839
2/26/2017	0.014441	0.015786	0.01232	0.014303	55,049	1,009,700
2/25/2017	0.013723	0.014995	0.012745	0.014436	54,081	959,482
2/24/2017	0.013868	0.014375	0.011784	0.013759	44,473	969,641
2/23/2017	0.012221	0.014578	0.01221	0.013797	51,288	854,471
2/22/2017	0.013159	0.014281	0.012123	0.012223	65,046	920,034
2/21/2017	0.014077	0.014656	0.01199	0.013165	55,773	984,268
2/20/2017	0.012802	0.015238	0.011114	0.014082	92,534	895,115
2/19/2017	0.011626	0.014408	0.010708	0.012792	64,544	812,897
2/18/2017	0.012433	0.014907	0.01149	0.011494	64,680	869,273
2/17/2017	0.012833	0.017103	0.012214	0.012234	55,515	897,275
2/16/2017	0.013715	0.015846	0.012604	0.012861	63,335	958,965
2/15/2017	0.014387	0.019369	0.013484	0.013714	76,365	1,005,890
2/14/2017	0.013637	0.016919	0.012218	0.014383	125,062	953,497
2/13/2017	0.015075	0.015356	0.01304	0.013628	20,906	1,054,050
2/12/2017	0.017049	0.018791	0.013968	0.015095	115,227	1,192,050
2/11/2017	0.01358	0.018723	0.013066	0.016998	89,251	949,526
2/10/2017	0.017975	0.020089	0.0136	0.013625	138,385	1,256,780
2/9/2017	0.01346	0.018026	0.013234	0.018021	158,230	941,072
2/8/2017	0.012961	0.018406	0.012848	0.013447	116,892	832,366
2/7/2017	0.01787	0.020294	0.01281	0.012959	208,078	1,147,570
2/6/2017	0.017678	0.018401	0.016852	0.017838	18,345	1,135,250
2/5/2017	0.01787	0.02233	0.016967	0.01766	66,198	1,147,580
2/4/2017	0.020512	0.023659	0.017561	0.017861	54,557	1,317,240
2/3/2017	0.019044	0.020559	0.01569	0.020513	261,957	1,222,970
2/2/2017	0.017669	0.021171	0.017089	0.019042	88,353	1,134,690
2/1/2017	0.020359	0.020438	0.01713	0.017569	11,068	1,307,420
1/31/2017	0.018622	0.020591	0.018096	0.020353	68,910	1,195,860
1/30/2017	0.018585	0.022131	0.017541	0.018623	83,772	1,193,510
1/29/2017	0.018628	0.022929	0.018474	0.018627	50,685	1,196,250
1/28/2017	0.018493	0.025716	0.018392	0.018629	120,568	1,187,600
1/27/2017	0.023795	0.038102	0.018494	0.018494	46,475	1,528,100
1/26/2017	0.019999	0.026617	0.018807	0.023795	50,691	1,284,330
1/25/2017	0.017903	0.03476	0.017567	0.019995	37,329	1,149,730
1/24/2017	0.027123	0.028476	0.017578	0.017896	12,786	1,741,780
1/23/2017	0.026175	0.029018	0.024881	0.0274	14,627	1,680,930
1/22/2017	0.064173	0.06763	0.025335	0.02617	20,012	4,121,100
1/21/2017	0.048316	0.069489	0.018562	0.064174	17,730	3,102,780
1/20/2017	0.036847	0.050278	0.018306	0.04828	23,511	2,366,300
1/19/2017	0.03586	0.05815	0.03465	0.036853	34,169	2,302,910
1/18/2017	0.056875	0.05715	0.030056	0.035727	36,214	3,635,400
1/17/2017	0.047355	0.075836	0.04722	0.056857	16,937	3,026,900
1/16/2017	0.052024	0.053199	0.017714	0.047344	18,020	3,325,280
1/15/2017	0.04019	0.059281	0.017806	0.052025	15,258	2,568,870
1/14/2017	0.02875	0.05947	0.028614	0.040205	21,376	1,837,670
1/13/2017	0.100022	0.100746	0.028075	0.028702	54,108	6,393,290
1/12/2017	0.05815	0.103356	0.020374	0.100142	82,802	3,716,890
1/11/2017	0.061717	0.066058	0.042736	0.058156	44,473	3,944,850
1/10/2017	0.050461	0.068276	0.049362	0.061683	48,345	3,225,400
1/9/2017	0.04923	0.057768	0.047434	0.050486	50,432	3,146,210
1/8/2017	0.050523	0.053823	0.045215	0.049161	33,717	3,228,850
1/7/2017	0.038657	0.050522	0.018445	0.050522	21,359	2,470,500
1/6/2017	0.019567	0.051416	0.018872	0.03859	31,035	1,250,490
1/5/2017	0.033815	0.034343	0.018267	0.019503	10,475	2,161,060
1/4/2017	0.032251	0.036952	0.021769	0.03378	44,193	2,057,570
1/3/2017	0.030278	0.032258	0.021418	0.032258	23,512	1,931,710
1/2/2017	0.046017	0.053912	0.021506	0.030274	36,965	2,935,830
1/1/2017	0.018919	0.049766	0.018707	0.045992	77,077	1,207,010
12/31/2016	0.043222	0.048057	0.018118	0.018916	30,720	2,757,490
12/30/2016	0.045448	0.045449	0.017288	0.043216	79,304	2,899,540
12/29/2016	0.038685	0.047507	0.017037	0.045452	42,536	2,468,080
12/28/2016	0.016139	0.04337	0.015466	0.038679	49,684	1,029,640
12/27/2016	0.017803	0.041938	0.016116	0.016175	13,337	1,135,800
12/26/2016	0.029897	0.038753	0.017019	0.017493	19,087	1,907,390
12/25/2016	0.023107	0.037052	0.017054	0.029942	54,341	1,474,210
12/24/2016	0.019752	0.027006	0.016456	0.023223	58,092	1,260,180
12/23/2016	0.023421	0.026734	0.014333	0.019828	72,471	1,494,210
12/22/2016	0.031556	0.032253	0.017901	0.023429	75,285	2,013,240
12/21/2016	0.01864	0.034313	0.017407	0.031544	54,682	1,189,230
12/20/2016	0.020228	0.020228	0.017092	0.018651	21,651	1,290,540
12/19/2016	0.018771	0.021752	0.016974	0.020233	27,059	1,197,540
12/18/2016	0.017724	0.022269	0.01771	0.018764	26,775	1,130,800
12/17/2016	0.017605	0.022186	0.016165	0.017724	38,748	1,123,180
12/16/2016	0.020973	0.021778	0.017245	0.017605	26,857	1,191,240
12/15/2016	0.020225	0.025259	0.019786	0.02098	26,013	1,148,740
12/14/2016	0.023541	0.034166	0.01814	0.020218	61,428	1,219,400
12/13/2016	0.02661	0.026941	0.02355	0.02357	19,255	1,311,830
12/12/2016	0.026305	0.031493	0.026281	0.026614	19,742	1,296,800
12/11/2016	0.026353	0.026981	0.025696	0.026298	13,740	1,299,150
12/10/2016	0.02662	0.026782	0.025883	0.026357	9,789	1,312,330
12/9/2016	0.026982	0.027627	0.025799	0.026574	17,664	1,330,200
12/8/2016	0.025583	0.026997	0.025388	0.026988	19,430	1,261,230
12/7/2016	0.024412	0.03256	0.024412	0.025584	20,953	1,203,490
12/6/2016	0.023984	0.027163	0.02324	0.024412	27,081	1,182,360
12/5/2016	0.025929	0.026255	0.020623	0.023983	33,774	1,278,270
12/4/2016	0.02691	0.027822	0.024793	0.025823	27,210	1,326,620
12/3/2016	0.026147	0.029765	0.026038	0.02674	34,792	1,289,010
12/2/2016	0.027356	0.030174	0.025811	0.026139	29,386	1,348,610
12/1/2016	0.030094	0.031767	0.025657	0.02732	27,351	1,483,570
11/30/2016	0.030381	0.032186	0.030024	0.030094	31,403	1,497,770
11/29/2016	0.030588	0.032787	0.030153	0.030385	25,293	1,507,930
11/28/2016	0.03411	0.034202	0.030524	0.030586	22,562	1,681,570
11/27/2016	0.030302	0.034491	0.030302	0.034107	19,256	1,493,830
11/26/2016	0.03221	0.033016	0.029139	0.030311	21,136	1,587,910
11/25/2016	0.028127	0.033169	0.028127	0.032209	28,664	1,386,640
11/24/2016	0.032526	0.034696	0.025645	0.028237	13,422	1,603,510
11/23/2016	0.034612	0.036847	0.03128	0.032526	47,845	1,706,350
11/22/2016	0.034081	0.038372	0.030633	0.034613	26,130	1,680,170
11/21/2016	0.039319	0.041879	0.033267	0.034097	36,114	1,938,360
11/20/2016	0.04233	0.043618	0.039223	0.039317	21,582	2,086,820
11/19/2016	0.042163	0.047084	0.041643	0.042323	55,996	1,831,940
11/18/2016	0.039595	0.044749	0.039285	0.042174	36,990	1,720,340
11/17/2016	0.044805	0.045551	0.038975	0.039438	28,633	1,946,720
11/16/2016	0.046349	0.049134	0.039798	0.04491	41,213	2,013,790
11/15/2016	0.049088	0.050663	0.046346	0.046378	38,510	2,132,830
11/14/2016	0.04915	0.063642	0.048491	0.049074	65,750	2,135,490
11/13/2016	0.050426	0.052272	0.048284	0.049101	15,644	2,190,940
11/12/2016	0.050926	0.054769	0.05013	0.050462	15,233	2,212,660
11/11/2016	0.050377	0.055187	0.049802	0.050926	26,505	2,188,830
11/10/2016	0.050592	0.067858	0.04422	0.050184	49,071	2,198,150
11/9/2016	0.049114	0.067218	0.047676	0.050585	78,368	2,133,920
11/8/2016	0.045737	0.051882	0.04437	0.048813	31,896	1,987,220
11/7/2016	0.048185	0.056616	0.0454	0.045722	23,724	2,093,580
11/6/2016	0.04868	0.054766	0.0438	0.048126	74,651	2,115,100
11/5/2016	0.043235	0.057697	0.042771	0.048379	36,236	1,878,520
11/4/2016	0.049078	0.049839	0.040818	0.043243	23,852	2,132,390
11/3/2016	0.053947	0.074862	0.047626	0.048888	85,368	2,343,920
11/2/2016	0.064166	0.06449	0.04271	0.053899	62,192	2,787,840
11/1/2016	0.050449	0.068148	0.041514	0.064161	111,177	2,191,890
10/31/2016	0.057789	0.074116	0.04434	0.050486	67,515	2,510,790
10/30/2016	0.051858	0.070883	0.049826	0.057805	146,565	2,253,120
10/29/2016	0.054461	0.054556	0.044458	0.051869	56,380	1,767,120
10/28/2016	0.062902	0.064786	0.044412	0.054534	71,815	2,041,000
10/27/2016	0.052033	0.076234	0.049237	0.062862	87,025	1,688,330
10/26/2016	0.052533	0.06661	0.049709	0.052047	30,884	1,704,540
10/25/2016	0.052377	0.059579	0.048863	0.052509	17,498	1,699,500
10/24/2016	0.058029	0.06192	0.051942	0.052507	15,743	1,882,900
10/23/2016	0.086251	0.08676	0.049657	0.058318	43,537	2,798,620
10/22/2016	0.042013	0.092512	0.039655	0.086246	42,045	1,363,220
10/21/2016	0.060439	0.061307	0.035298	0.041937	16,133	1,961,090
10/20/2016	0.062705	0.062839	0.050779	0.060451	75,277	2,034,600
10/19/2016	0.055183	0.06458	0.035776	0.062707	123,337	1,790,560
10/18/2016	0.073331	0.074098	0.054015	0.055181	56,596	2,379,380
10/17/2016	0.080818	0.087664	0.073037	0.073331	121,855	2,622,320
10/16/2016	0.08106	0.081539	0.055128	0.080789	117,508	2,630,180
10/15/2016	0.082954	0.087737	0.053523	0.081038	129,339	2,691,630
10/14/2016	0.084512	0.085522	0.062044	0.082945	85,544	2,742,180
10/13/2016	0.062355	0.088065	0.055992	0.084498	103,911	2,023,250
10/12/2016	0.0654	0.069358	0.057457	0.062354	109,027	2,122,050
10/11/2016	0.063759	0.071239	0.049586	0.065584	107,808	2,068,810
10/10/2016	0.058098	0.067039	0.055653	0.063737	74,081	1,885,110
10/9/2016	0.058306	0.069004	0.057251	0.058084	53,613	1,891,880
10/8/2016	0.06966	0.075651	0.05505	0.058304	54,048	2,260,290
10/7/2016	0.076944	0.07862	0.038102	0.069645	77,681	2,496,630
10/6/2016	0.079014	0.086333	0.068166	0.076945	96,465	2,563,800
10/5/2016	0.084159	0.086541	0.067806	0.079017	61,617	2,730,730
10/4/2016	0.065931	0.163111	0.065232	0.084153	77,614	2,139,290
10/3/2016	0.070461	0.098468	0.062891	0.065924	61,859	2,286,290
10/2/2016	0.065796	0.099826	0.065792	0.070461	41,600	2,134,900
10/1/2016	0.088659	0.109195	0.063786	0.065749	40,319	2,876,750
9/30/2016	0.074299	0.092784	0.050981	0.087951	87,534	2,410,800
9/29/2016	0.083279	0.08996	0.07163	0.074287	32,596	2,702,200
9/28/2016	0.088679	0.089809	0.080565	0.083289	36,553	2,877,410
9/27/2016	0.088186	0.098394	0.084811	0.088676	27,297	2,861,390
9/26/2016	0.08969	0.093791	0.084707	0.0882	27,822	2,910,220
9/25/2016	0.097914	0.098433	0.086133	0.089698	38,403	3,177,070
9/24/2016	0.10954	0.113417	0.096965	0.097904	28,975	3,554,290
9/23/2016	0.103027	0.114644	0.091089	0.109545	68,981	3,342,960
9/22/2016	0.089605	0.109721	0.088828	0.103015	64,116	2,907,450
9/21/2016	0.091885	0.108689	0.083685	0.089594	25,055	2,981,430
9/20/2016	0.091693	0.095192	0.088342	0.092006	16,831	2,975,190
9/19/2016	0.089564	0.094541	0.087438	0.091407	19,860	2,906,110
9/18/2016	0.091173	0.093325	0.079229	0.089569	21,066	2,958,330
9/17/2016	0.08962	0.09954	0.086983	0.091196	17,071	2,907,930
9/16/2016	0.091453	0.097241	0.08563	0.089619	28,540	2,967,410
9/15/2016	0.101022	0.107936	0.089539	0.091469	41,269	3,277,900
9/14/2016	0.106236	0.109602	0.098543	0.101005	35,247	3,447,080
9/13/2016	0.1244	0.127319	0.087573	0.106208	19,875	4,036,460
9/12/2016	0.11563	0.124874	0.106446	0.124346	51,928	3,751,890
9/11/2016	0.121035	0.124868	0.112114	0.115594	38,448	3,927,270
9/10/2016	0.123067	0.133594	0.118327	0.121045	37,643	3,993,210
9/9/2016	0.117799	0.12726	0.115752	0.123079	38,159	3,822,270
9/8/2016	0.121572	0.127038	0.117768	0.117768	27,773	3,944,700
9/7/2016	0.12615	0.143651	0.115075	0.121572	45,954	4,093,240
9/6/2016	0.120517	0.142898	0.112854	0.126141	46,509	3,910,460
9/5/2016	0.117941	0.124986	0.113659	0.120508	17,030	3,826,880
9/4/2016	0.12449	0.137175	0.111801	0.117911	35,037	4,039,380
9/3/2016	0.116284	0.127083	0.112433	0.124428	30,357	3,773,110
9/2/2016	0.122569	0.129755	0.115216	0.116316	29,200	3,977,050
9/1/2016	0.14104	0.142634	0.095622	0.122566	48,368	4,576,380
8/31/2016	0.144817	0.150905	0.10903	0.140999	47,380	4,698,940
8/30/2016	0.169755	0.171925	0.116208	0.144788	81,513	3,810,560
8/29/2016	0.171784	0.182971	0.137115	0.169748	53,047	3,856,110
8/28/2016	0.146471	0.193703	0.118856	0.171783	42,174	3,287,890
8/27/2016	0.131921	0.194443	0.117774	0.146525	53,544	2,961,280
8/26/2016	0.126379	0.135595	0.118518	0.131624	19,212	2,836,880
8/25/2016	0.129132	0.139204	0.121396	0.12636	18,483	2,898,680
8/24/2016	0.145095	0.149744	0.11655	0.129119	28,178	3,257,010
8/23/2016	0.143977	0.183711	0.133051	0.145134	47,773	1,792,140
8/22/2016	0.144786	0.147696	0.125174	0.143998	18,454	-
8/21/2016	0.158484	0.165474	0.140471	0.144813	20,765	-
8/20/2016	0.146987	0.163935	0.14183	0.158489	24,926	-
8/19/2016	0.139811	0.215528	0.130796	0.147009	50,492	-
8/18/2016	0.138174	0.142335	0.13074	0.139779	19,808	-
8/17/2016	0.138179	0.142926	0.121847	0.138202	18,829	-
8/16/2016	0.135471	0.150286	0.131276	0.138045	25,961	-
8/15/2016	0.148503	0.156014	0.128757	0.13544	15,302	-
8/14/2016	0.154883	0.155101	0.131562	0.148478	10,938	-
8/13/2016	0.156428	0.166311	0.144135	0.154937	30,778	-
8/12/2016	0.169817	0.170068	0.14782	0.155941	20,358	-
8/11/2016	0.184987	0.185254	0.162635	0.170772	29,844	-
8/10/2016	0.167181	0.192224	0.160545	0.184903	17,369	3,376,200
8/9/2016	0.174739	0.175596	0.151049	0.169797	14,986	3,528,840
8/8/2016	0.179528	0.196012	0.166275	0.174715	11,921	3,625,550
8/7/2016	0.181118	0.181962	0.171257	0.179511	7,942	3,657,660
8/6/2016	0.168814	0.18682	0.156201	0.181113	18,227	3,409,180
8/5/2016	0.171825	0.177318	0.156473	0.16887	25,716	3,469,990
8/4/2016	0.171559	0.178511	0.164972	0.17183	25,837	3,464,620
8/3/2016	0.155209	0.185071	0.153128	0.171038	17,217	3,134,430
8/2/2016	0.174383	0.227272	0.15103	0.154217	21,636	3,521,650
8/1/2016	0.198319	0.223192	0.173802	0.175498	16,031	4,005,030
7/31/2016	0.13826	0.218052	0.137013	0.199696	132,170	2,792,150
7/30/2016	0.141392	0.149002	0.131866	0.137746	14,427	2,855,400
7/29/2016	0.146885	0.151978	0.136414	0.141554	21,824	2,966,330
7/28/2016	0.119885	0.150183	0.119885	0.146859	28,811	2,421,070
7/27/2016	0.134168	0.136655	0.112521	0.119914	13,136	2,709,510
7/26/2016	0.133688	0.139074	0.127005	0.133338	18,661	2,699,820
7/25/2016	0.134493	0.150331	0.123783	0.133696	16,621	2,716,070
7/24/2016	0.124872	0.148167	0.124214	0.134478	21,961	2,521,780
7/23/2016	0.149675	0.156878	0.116307	0.124882	25,395	3,022,670
7/22/2016	0.151389	0.162389	0.112191	0.143888	39,019	3,057,290
7/21/2016	0.153108	0.169005	0.149559	0.150635	25,727	3,092,000
7/20/2016	0.208356	0.215629	0.133435	0.153761	20,923	4,207,240
7/19/2016	0.21232	0.223314	0.133456	0.208303	69,371	4,278,040
7/18/2016	0.177806	0.266942	0.175619	0.212778	76,360	3,575,120
7/17/2016	0.178132	0.255556	0.168307	0.177644	81,962	3,573,760
7/16/2016	0.196378	0.21284	0.176025	0.178521	50,777	3,931,500
7/15/2016	0.207363	0.210666	0.16917	0.196554	57,296	4,141,950
7/14/2016	0.221097	0.259125	0.179056	0.20722	45,894	4,406,410
7/13/2016	0.2358	0.243955	0.189884	0.221508	63,046	4,688,900
7/12/2016	0.212377	0.291018	0.196295	0.235799	117,417	4,213,980
7/11/2016	0.208165	0.304506	0.190407	0.212381	128,799	4,121,050
7/10/2016	0.218401	0.245175	0.163513	0.208283	107,172	4,313,780
7/9/2016	0.314682	0.317695	0.164808	0.231754	362,292	6,201,330
7/8/2016	0.301892	0.323615	0.285074	0.314733	56,608	5,935,590
7/7/2016	0.341532	0.34943	0.226458	0.301469	151,495	6,699,470
7/6/2016	0.362885	0.403975	0.187939	0.341383	174,240	7,101,730
7/5/2016	0.17465	0.411811	0.160361	0.336428	705,698	3,409,860
7/4/2016	0.133092	0.174563	0.121745	0.174563	214,753	2,592,410
7/3/2016	0.097871	0.167689	0.063487	0.132673	141,323	1,901,880
7/2/2016	0.048856	0.110379	0.048124	0.09771	110,116	947,178
7/1/2016	0.050169	0.060326	0.043295	0.048935	11,622	970,362
6/30/2016	0.030239	0.062666	0.030239	0.050221	60,475	583,481
6/29/2016	0.030316	0.035902	0.028263	0.0312	55,971	583,537
6/28/2016	0.029	0.034757	0.027149	0.030321	7,288	556,967
6/27/2016	0.025952	0.044212	0.0259	0.028608	16,213	497,278
6/26/2016	0.025258	0.049286	0.024684	0.03672	24,316	482,840
6/25/2016	0.025311	0.028456	0.018107	0.025392	12,624	482,746
6/24/2016	0.017263	0.028482	0.015818	0.027599	15,165	328,461
6/23/2016	0.020511	0.02602	0.009681	0.017306	11,811	389,376
6/22/2016	0.011441	0.0224	0.011441	0.020295	8,587	216,689
6/21/2016	0.009529	0.020477	0.006576	0.011095	12,143	180,035
6/20/2016	0.010221	0.01892	0.008274	0.00953	2,506	192,671
6/19/2016	0.01264	0.0295	0.006283	0.010216	12,044	237,702
6/18/2016	0.017847	0.030838	0.01087	0.012643	8,315	334,867
6/17/2016	0.008686	0.024825	0.008597	0.017857	8,901	162,583
6/16/2016	0.012187	0.035446	0.008217	0.008684	8,721	227,637
6/15/2016	0.03745	0.049877	0.004936	0.012176	4,506	697,881
6/14/2016	0.009648	0.038015	0.009043	0.037483	3,987	179,355
6/13/2016	0.019587	0.019637	0.001739	0.009439	883	363,228
6/12/2016	0.021385	0.021967	0.003207	0.01959	4,961	395,598
6/11/2016	0.018723	0.021399	0.003049	0.021399	3,641	345,506
6/10/2016	0.029628	0.029698	0.002877	0.018723	2,024	545,400
6/9/2016	0.03299	0.033841	0.02955	0.029623	4,093	605,772
6/8/2016	0.004547	0.033064	0.003589	0.033022	4,731	83,286
6/7/2016	0.002583	0.019104	0.002412	0.004546	723	47,198
6/6/2016	0.015885	0.015906	0.002637	0.002638	276	289,499
6/5/2016	0.012312	0.016223	0.00387	0.015857	806	223,831
6/4/2016	0.028764	0.02891	0.0053	0.012319	2,397	521,588
6/3/2016	0.016181	0.029021	0.012575	0.028759	2,284	292,690
6/2/2016	0.029524	0.029556	0.016061	0.016125	1,429	532,668
6/1/2016	0.033552	0.033583	0.029072	0.029598	1,388	603,837
5/31/2016	0.053554	0.053576	0.019607	0.033481	1,905	961,372
5/30/2016	0.040041	0.058974	0.002633	0.056703	896	716,968
5/29/2016	0.041038	0.043174	0.038703	0.039991	1,970	732,962
5/28/2016	0.02561	0.041692	0.025562	0.041083	1,956	456,233
5/27/2016	0.026024	0.027978	0.004989	0.025624	1,486	462,410
5/26/2016	0.024755	0.028775	0.024051	0.024482	720	438,732
5/25/2016	0.023461	0.02579	0.011835	0.025635	1,051	-
5/24/2016	0.024207	0.026113	0.021447	0.023119	1,364	423,225
5/23/2016	0.023327	0.029883	0.023308	0.024214	636	407,824
5/22/2016	0.047249	0.047274	0.013138	0.023332	963	826,056
5/21/2016	0.034401	0.069118	0.034274	0.047253	1,220	601,440
5/20/2016	0.028858	0.068168	0.009807	0.034384	395	504,516
5/19/2016	0.033076	0.066222	0.02596	0.028918	466	578,268
5/18/2016	0.029665	0.033139	0.029063	0.033081	396	518,609
5/17/2016	0.033707	0.033906	0.010111	0.029673	235	589,262
5/16/2016	0.027399	0.034154	0.023333	0.033728	250	478,979
5/15/2016	0.025972	0.027453	0.010086	0.027399	1,828	454,021
5/14/2016	0.024716	0.026312	0.024353	0.025967	601	432,064
5/13/2016	0.034919	0.034942	0.011846	0.024708	614	610,227
5/12/2016	0.034569	0.035024	0.033321	0.034919	1,036	604,116
5/11/2016	0.012565	0.034675	0.012275	0.034591	5,665	219,572
5/10/2016	0.034316	0.034422	0.012538	0.012565	613	599,688
5/9/2016	0.033864	0.035035	0.033792	0.034314	1,642	591,775
5/8/2016	0.032134	0.033894	0.02768	0.03389	2,633	561,529
5/7/2016	0.03578	0.035793	0.03206	0.032142	293	625,220
5/6/2016	0.035619	0.035963	0.035229	0.035778	643	622,374
5/5/2016	0.036216	0.037338	0.035574	0.035621	543	632,790
5/4/2016	0.028666	0.03719	0.026826	0.036217	479	500,831
5/3/2016	0.037518	0.04733	0.026807	0.028673	3,449	655,008
5/2/2016	0.040321	0.040478	0.036708	0.037513	1,056	703,935
5/1/2016	0.044579	0.044756	0.040264	0.040316	509	778,260
4/30/2016	0.052867	0.053667	0.039259	0.044553	543	922,920
4/29/2016	0.0424	0.053013	0.031533	0.052867	1,747	740,130
4/28/2016	0.094001	0.094001	0.027691	0.042362	3,106	1,635,760
4/27/2016	0.021414	0.112395	0.021366	0.093927	1,558	372,615
4/26/2016	0.006164	0.063556	0.006164	0.021406	622	107,259
4/25/2016	0.041345	0.061276	0.006161	0.006161	107	719,375
4/24/2016	0.02736	0.041437	0.024934	0.041294	732	476,023
4/23/2016	0.023089	0.027681	0.021875	0.027343	240	401,679
4/22/2016	0.029714	0.030241	0.01117	0.023082	706	516,682
4/21/2016	0.016925	0.029697	0.016567	0.029697	993	294,260
4/20/2016	0.026954	0.027785	0.008628	0.016924	612	468,188
4/19/2016	0.019918	0.02698	0.007275	0.026957	1,279	345,895
4/18/2016	0.063249	0.063356	0.015128	0.019913	73	1,098,300
4/17/2016	0.027407	0.063333	0.010887	0.063217	1,443	475,913
4/16/2016	0.013199	0.029653	0.013181	0.027403	861	229,195
4/15/2016	0.019808	0.023724	0.012153	0.013203	864	343,956
